Olesya
Nechkasova
c738f9e2789a61be0e64b5f0fd83a538
[23.4.2021 | 14:38:23] {"type":"cmd","data":"run"}
,[23.4.2021 | 14:39:0] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:0] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:1] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:1] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:1] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:1] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:1] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:1] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:1] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:1] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:1] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:1] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:2] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:2] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:2] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:2] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:2] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:2] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:2] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:2] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:2] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:2] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:3] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:3] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:3] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:3] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:3] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:3] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:3] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:3] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:3] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:3] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:4] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:4] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:4] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:4] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:4] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:4] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:4] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:4] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:4] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:4] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:5] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:5] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:5] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:5] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:5] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:5] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:5] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:5] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:5] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:5] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:6] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:6] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:6] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:6] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:6] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:6] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:6] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:6] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:6] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:6] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:7] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:7] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:7] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:7] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:7] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:7] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:7] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:7] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:7] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:7] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:8] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:8] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:8] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1280,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:8] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:8] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:8] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:8] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:8] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:8] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:8] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:9] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:9] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:9] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:9] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:9] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:9] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:9] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:9] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:9] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1024,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:9] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:10] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:10] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:10] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:10] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:10] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:10] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:10] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:10] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:10] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:10] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:11] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:11] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:11] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:11] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:11] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:11] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:11] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:11] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:11] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:11] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:12] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:12] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:12] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:12] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:12] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:12] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:12] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:12] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:12] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:12] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:13] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:13] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:13] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":0,"modeltime":0,"type":"gpio"}
